photo.code,str.code,lado,site,origin,nursery,frag.date,date,month,year,gira,area.cm2,num.frag,mort.,mort.parc,perd,blanq,notas,digitador
DSCN8590,174,1,Playa Blanca,,arana,,,1,2021,ene-21,148.537,6,0,0,0,0,,Andrea
DSCN8591,174,2,Playa Blanca,,arana,,,1,2021,ene-21,90.308,4,0,1,0,0,,Andrea
DSCN8592,174,3,Playa Blanca,,arana,,,1,2021,ene-21,169.547,7,0,1,0,0,,Andrea
DSCN8594,174,4,Playa Blanca,,arana,,,1,2021,ene-21,122.735,4,0,1,0,0,El del medio segunda fila: blanq/muerto,Andrea
DSCN8595,174,5,Playa Blanca,,arana,,,1,2021,ene-21,100.524,4,0,0,0,0,,Andrea
DSCN8596,174,6,Playa Blanca,,arana,,,1,2021,ene-21,135.267,4,0,1,0,0,,Andrea
DSCN8597,174,7,Playa Blanca,,arana,,,1,2021,ene-21,247.062,17,0,0,0,0,,Andrea
DSCN8580,173,1,Playa Blanca,,arana,,,1,2021,ene-21,108.391,6,0,0,0,0,,Andrea
DSCN8581,173,2,Playa Blanca,,arana,,,1,2021,ene-21,53.49,5,0,2,0,0,,Andrea
DSCN8582,173,3,Playa Blanca,,arana,,,1,2021,ene-21,67.023,5,0,2,0,0,,Andrea
DSCN8584,173,4,Playa Blanca,,arana,,,1,2021,ene-21,75.04,6,0,0,0,0,,Andrea
DSCN8585,173,5,Playa Blanca,,arana,,,1,2021,ene-21,64.484,5,0,1,0,0,,Andrea
DSCN8586,173,6,Playa Blanca,,arana,,,1,2021,ene-21,37.416,6,0,3,0,0,,Andrea
DSCN8588,173,7,Playa Blanca,,arana,,,1,2021,ene-21,272.344,18,0,2,0,0,,Andrea
DSCN8578,20,7,Playa Blanca,,arana,,,1,2021,ene-21,286.664,6,0,6,0,0,,Andrea
DSCN8570,19,1,Playa Blanca,,arana,,,1,2021,ene-21,86.484,6,0,3,0,0,,Andrea
DSCN8571,19,2,Playa Blanca,,arana,,,1,2021,ene-21,72.081,5,0,1,0,0,,Andrea
DSCN8572,19,3,Playa Blanca,,arana,,,1,2021,ene-21,79.287,6,0,1,0,0,,Andrea
DSCN8573,19,4,Playa Blanca,,arana,,,1,2021,ene-21,73.363,6,0,0,0,0,,Andrea
DSCN8574,19,5,Playa Blanca,,arana,,,1,2021,ene-21,62.604,8,0,2,0,0,Ultima fila izq,Andrea
DSCN8575,19,6,Playa Blanca,,arana,,,1,2021,ene-21,67.343,5,0,1,0,0,,Andrea
DSCN8576,19,7,Playa Blanca,,arana,,,1,2021,ene-21,195.343,17,0,3,0,0,,Andrea
DSCN8568,18,7,Playa Blanca,,arana,,,1,2021,ene-21,93.407,1,0,0,0,0,,Andrea
DSCN8560,17,1,Playa Blanca,,arana,,,1,2021,ene-21,40.65,8,0,0,0,0,,Andrea
DSCN8561,17,2,Playa Blanca,,arana,,,1,2021,ene-21,33.362,9,0,1,0,0,No se ve muy bien,Andrea
DSCN8562,17,3,Playa Blanca,,arana,,,1,2021,ene-21,52.607,7,0,0,0,0,,Andrea
DSCN8563,17,4,Playa Blanca,,arana,,,1,2021,ene-21,55.37,3,0,1,0,0,,Andrea
DSCN8564,17,5,Playa Blanca,,arana,,,1,2021,ene-21,54.126,8,0,1,0,0,,Andrea
DSCN8565,17,6,Playa Blanca,,arana,,,1,2021,ene-21,57.914,7,0,1,0,0,,Andrea
DSCN8566,17,7,Playa Blanca,,arana,,,1,2021,ene-21,105.983,13,0,3,0,0,habían vueltas,Andrea
DSCN8510,11,0,Playa Blanca,,arana,,,1,2021,ene-21,NA,NA,NA,NA,NA,NA,Foto de la etiqueta,Maricruz
DSCN8511,11,1,Playa Blanca,,arana,,,1,2021,ene-21,49.063,3,0,1,1,0,,Maricruz
DSCN8512,11,2,Playa Blanca,,arana,,,1,2021,ene-21,64.199,6,0,3,0,0,,Maricruz
DSCN8513,11,3,Playa Blanca,,arana,,,1,2021,ene-21,96.159,3,0,0,2,0,,Maricruz
DSCN8514,11,4,Playa Blanca,,arana,,,1,2021,ene-21,108.03,7,0,3,0,0,,Maricruz
DSCN8515,11,5,Playa Blanca,,arana,,,1,2021,ene-21,145.319,5,0,3,0,0,,Maricruz
DSCN8516,11,6,Playa Blanca,,arana,,,1,2021,ene-21,138.085,6,0,3,0,0,,Maricruz
DSCN8517,11,7,Playa Blanca,,arana,,,1,2021,ene-21,162.572,14,0,4,2,0,,Maricruz
DSCN8518,12,0,Playa Blanca,,arana,,,1,2021,ene-21,NA,NA,NA,NA,NA,NA,Etiqueta de la arana,Maricruz
DSCN8519,12,1,Playa Blanca,,arana,,,1,2021,ene-21,106.451,5,0,0,0,0,,Maricruz
DSCN8520,12,2,Playa Blanca,,arana,,,1,2021,ene-21,83.52,5,0,0,0,0,,Maricruz
DSCN8521,12,3,Playa Blanca,,arana,,,1,2021,ene-21,35.979,5,0,2,0,0,,Maricruz
DSCN8522,12,4,Playa Blanca,,arana,,,1,2021,ene-21,23.258,7,0,0,0,0,,Maricruz
DSCN8523,12,5,Playa Blanca,,arana,,,1,2021,ene-21,20.803,5,1,0,1,0,El primero de la primera fila. no sé si esta muerto o blanqueado,Maricruz
DSCN8524,12,6,Playa Blanca,,arana,,,1,2021,ene-21,38.463,5,0,0,0,0,,Maricruz
DSCN8525,12,7,Playa Blanca,,arana,,,1,2021,ene-21,238.781,15,0,0,3,0,,Maricruz
DSCN8526,13,0,Playa Blanca,,arana,,,1,2021,ene-21,NA,NA,NA,NA,NA,NA,Etiqueta de la arana,Maricruz
DSCN8527,13,1,Playa Blanca,,arana,,,1,2021,ene-21,86.845,7,0,0,0,0,,Maricruz
DSCN8528,13,2,Playa Blanca,,arana,,,1,2021,ene-21,42.12,7,0,0,0,0,,Maricruz
DSCN8529,13,3,Playa Blanca,,arana,,,1,2021,ene-21,85.987,6,0,0,0,0,,Maricruz
DSCN8530,13,4,Playa Blanca,,arana,,,1,2021,ene-21,106.025,9,0,0,0,0,,Maricruz
DSCN8531,13,5,Playa Blanca,,arana,,,1,2021,ene-21,59.951,5,0,0,0,0,,Maricruz
DSCN8532,13,6,Playa Blanca,,arana,,,1,2021,ene-21,31.629,3,0,0,1,0,,Maricruz
DSCN8533,13,7,Playa Blanca,,arana,,,1,2021,ene-21,NA,NA,NA,NA,NA,NA,Es la misma foto a la siguiente. pero se observa con mucha claridad,Maricruz
DSCN8534,13,7,Playa Blanca,,arana,,,1,2021,ene-21,315.896,19,0,1,0,0,,Maricruz
DSCN8535,14,0,Playa Blanca,,arana,,,1,2021,ene-21,NA,NA,NA,NA,NA,NA,Etiqueta de la arana,Maricruz
DSCN8536,14,1,Playa Blanca,,arana,,,1,2021,ene-21,76.597,6,0,0,0,0,,Maricruz
DSCN8537,14,2,Playa Blanca,,arana,,,1,2021,ene-21,45.82,6,0,1,1,0,,Maricruz
DSCN8538,14,3,Playa Blanca,,arana,,,1,2021,ene-21,40.416,4,0,0,2,0,,Maricruz
DSCN8539,14,4,Playa Blanca,,arana,,,1,2021,ene-21,96.862,6,0,0,1,0,,Maricruz
DSCN8540,14,5,Playa Blanca,,arana,,,1,2021,ene-21,76.935,5,0,1,1,0,,Maricruz
DSCN8541,14,6,Playa Blanca,,arana,,,1,2021,ene-21,72.751,5,0,0,0,0,,Maricruz
DSCN8542,14,7,Playa Blanca,,arana,,,1,2021,ene-21,292.356,18,0,2,0,0,,Maricruz
DSNC8543,15,0,Playa Blanca,,arana,,,1,2021,ene-21,NA,NA,NA,NA,NA,NA,Etiqueta de la arana,Maricruz
DSNC8544,15,1,Playa Blanca,,arana,,,1,2021,ene-21,52.09,10,0,0,0,0,,Maricruz
DSNC8545,15,2,Playa Blanca,,arana,,,1,2021,ene-21,44.641,7,0,0,1,0,,Maricruz
DSNC8546,15,3,Playa Blanca,,arana,,,1,2021,ene-21,16.431,4,1,0,1,0,,Maricruz
DSNC8547,15,4,Playa Blanca,,arana,,,1,2021,ene-21,59.591,6,1,0,0,0,El primero de la primera fila no se si es muerte o perdida,Maricruz
DSNC8548,15,5,Playa Blanca,,arana,,,1,2021,ene-21,45.839,8,0,1,0,0,,Maricruz
DSNC8549,15,6,Playa Blanca,,arana,,,1,2021,ene-21,103.912,7,0,0,0,0,,Maricruz
DSNC8550,15,7,Playa Blanca,,arana,,,1,2021,ene-21,165.105,13,0,2,3,0,,Maricruz
DSCN9126,11,1,Playa Blanca,,arana,,,2,2021,21-Feb,125.392,4,0,1,0,0,,Maricruz
DSCN9127,11,2,Playa Blanca,,arana,,,2,2021,21-Feb,152.403,5,0,1,0,0,,Maricruz
DSCN9128,11,3,Playa Blanca,,arana,,,2,2021,21-Feb,151.653,3,0,1,0,1,el coral de la primera barra de arriba hacia abajo no se si es mortalidad total o parcial,Maricruz
DSCN9129,11,4,Playa Blanca,,arana,,,2,2021,21-Feb,NA,NA,NA,NA,NA,NA,es igual a la DSCN9130. hay un pez en la foto,Maricruz
DSCN9130,11,4,Playa Blanca,,arana,,,2,2021,21-Feb,147.891,4,0,1,1,0,,Maricruz
DSCN9131,11,5,Playa Blanca,,arana,,,2,2021,21-Feb,216.527,5,0,2,0,1,,Maricruz
DSCN9132,11,6,Playa Blanca,,arana,,,2,2021,21-Feb,150.308,4,0,2,2,0,,Maricruz
DSCN9133,11,7,Playa Blanca,,arana,,,2,2021,21-Feb,154.847,11,0,1,2,0,,Maricruz
DSCN9105,12,1,Playa Blanca,,arana,,,2,2021,21-Feb,182.098,5,0,1,0,0,,Maricruz
DSCN9106,12,2,Playa Blanca,,arana,,,2,2021,21-Feb,109.215,5,0,0,0,0,,Maricruz
DSCN9107,12,3,Playa Blanca,,arana,,,2,2021,21-Feb,44.771,4,0,1,1,0,,Maricruz
DSCN9108,12,4,Playa Blanca,,arana,,,2,2021,21-Feb,40.607,7,0,0,0,0,,Maricruz
DSCN9109,12,5,Playa Blanca,,arana,,,2,2021,21-Feb,30.836,5,0,0,2,0,,Maricruz
DSCN9110,12,6,Playa Blanca,,arana,,,2,2021,21-Feb,37.767,4,1,0,1,1,,Maricruz
DSCN9111,12,7,Playa Blanca,,arana,,,2,2021,21-Feb,179.067,13,0,0,5,2,,Maricruz
DSCN9098,13,1,Playa Blanca,,arana,,,2,2021,21-Feb,95.505,5,0,1,0,0,,Maricruz
DSCN9099,13,2,Playa Blanca,,arana,,,2,2021,21-Feb,49.508,5,0,1,1,0,,Maricruz
DSCN9100,13,3,Playa Blanca,,arana,,,2,2021,21-Feb,105.595,5,0,2,0,0,,Maricruz
DSCN9101,13,4,Playa Blanca,,arana,,,2,2021,21-Feb,122.145,8,0,0,0,0,,Maricruz
DSCN9102,13,5,Playa Blanca,,arana,,,2,2021,21-Feb,63.028,6,0,0,1,0,,Maricruz
DSCN9103,13,6,Playa Blanca,,arana,,,2,2021,21-Feb,45.354,3,0,0,2,0,,Maricruz
DSCN9104,13,7,Playa Blanca,,arana,,,2,2021,21-Feb,413.591,17,0,0,2,0,,Maricruz
DSCN9090,14,1,Playa Blanca,,arana,,,2,2021,21-Feb,78.46,4,0,1,3,0,,Maricruz
DSCN9091,14,2,Playa Blanca,,arana,,,2,2021,21-Feb,29.098,4,0,0,3,0,,Maricruz
DSCN9092,14,3,Playa Blanca,,arana,,,2,2021,21-Feb,53.285,3,0,2,3,0,,Maricruz
DSCN9093,14,4,Playa Blanca,,arana,,,2,2021,21-Feb,107.147,6,0,3,1,0,,Maricruz
DSCN9094,14,5,Playa Blanca,,arana,,,2,2021,21-Feb,NA,NA,NA,NA,NA,NA,foto duplicada con un coral muerto que cambia en la siguiente foto,Maricruz
DSCN9095,14,5,Playa Blanca,,arana,,,2,2021,21-Feb,94.195,6,0,1,0,0,,Maricruz
DSCN9096,14,6,Playa Blanca,,arana,,,2,2021,21-Feb,88.66,5,0,1,0,0,,Maricruz
DSCN9097,14,7,Playa Blanca,,arana,,,2,2021,21-Feb,204.871,17,0,4,2,0,,Maricruz
DSCN9068,15,1,Playa Blanca,,arana,,,2,2021,21-Feb,57.813,7,0,1,2,0,,Maricruz
DSCN9069,15,2,Playa Blanca,,arana,,,2,2021,21-Feb,53.931,7,0,1,2,0,,Maricruz
DSCN9070,15,3,Playa Blanca,,arana,,,2,2021,21-Feb,18.104,3,0,0,3,0,,Maricruz
DSCN9071,15,4,Playa Blanca,,arana,,,2,2021,21-Feb,93.067,4,0,0,1,0,,Maricruz
DSCN9072,15,5,Playa Blanca,,arana,,,2,2021,21-Feb,41.735,5,0,1,2,0,,Maricruz
DSCN9073,15,6,Playa Blanca,,arana,,,2,2021,21-Feb,146.891,7,0,0,0,0,,Maricruz
DSCN9074,15,7,Playa Blanca,,arana,,,2,2021,21-Feb,162.098,10,0,2,4,0,,Maricruz
DSCN0402,11,1,Playa Blanca,,arana,,,3,2021,21-Mar,154.072,4,0,0,0,0,,Maricruz
DSCN0403,11,2,Playa Blanca,,arana,,,3,2021,21-Mar,140.419,5,0,2,0,0,,Maricruz
DSCN0404,11,3,Playa Blanca,,arana,,,3,2021,21-Mar,98.667,3,0,1,0,0,No estoy segura si el de la fila de arriba tiene mort parcial,Maricruz
DSCN0405,11,4,Playa Blanca,,arana,,,3,2021,21-Mar,109.236,4,0,2,0,0,,Maricruz
DSCN0406,11,5,Playa Blanca,,arana,,,3,2021,21-Mar,277.609,6,0,2,0,0,,Maricruz
DSCN0407,11,6,Playa Blanca,,arana,,,3,2021,21-Mar,186.384,4,0,0,2,0,,Maricruz
DSCN0408,11,7,Playa Blanca,,arana,,,3,2021,21-Mar,214.198,11,0,2,2,0,,Maricruz
DSCN0380,12,1,Playa Blanca,,arana,,,3,2021,21-Mar,158.17,5,0,0,0,0,,Maricruz
DSCN0381,12,2,Playa Blanca,,arana,,,3,2021,21-Mar,144.713,5,0,0,0,0,,Maricruz
DSCN0382,12,3,Playa Blanca,,arana,,,3,2021,21-Mar,56.004,5,0,0,0,0,,Maricruz
DSCN0383,12,4,Playa Blanca,,arana,,,3,2021,21-Mar,57.628,6,0,0,0,0,****,Maricruz
DSCN0384,12,5,Playa Blanca,,arana,,,3,2021,21-Mar,50.759,5,1,0,1,0,,Maricruz
DSCN0385,12,6,Playa Blanca,,arana,,,3,2021,21-Mar,60.72,4,0,1,1,0,,Maricruz
DSCN0386,12,7,Playa Blanca,,arana,,,3,2021,21-Mar,200.406,15,0,2,5,0,,Maricruz
DSCN0387,13,1,Playa Blanca,,arana,,,3,2021,21-Mar,NA,NA,NA,NA,NA,NA,Replica de la siguente imagen,Maricruz
DSCN0388,13,1,Playa Blanca,,arana,,,3,2021,21-Mar,102.685,5,0,0,0,0,,Maricruz
DSCN0389,13,2,Playa Blanca,,arana,,,3,2021,21-Mar,92.5,5,0,1,1,0,,Maricruz
DSCN0390,13,3,Playa Blanca,,arana,,,3,2021,21-Mar,199.003,8,0,0,1,0,,Maricruz
DSCN0391,13,4,Playa Blanca,,arana,,,3,2021,21-Mar,213.549,9,0,0,0,0,,Maricruz
DSCN0392,13,5,Playa Blanca,,arana,,,3,2021,21-Mar,67.472,3,0,0,1,0,,Maricruz
DSCN0393,13,6,Playa Blanca,,arana,,,3,2021,21-Mar,42.773,2,0,0,3,0,,Maricruz
DSCN0394,13,7,Playa Blanca,,arana,,,3,2021,21-Mar,399.542,19,0,1,2,0,,Maricruz
DSCN0395,14,1,Playa Blanca,,arana,,,3,2021,21-Mar,101.864,4,0,1,4,0,,Maricruz
DSCN0396,14,2,Playa Blanca,,arana,,,3,2021,21-Mar,NA,NA,NA,NA,NA,NA,Solo se ve la mitad de la arana,Maricruz
DSCN0397,14,3,Playa Blanca,,arana,,,3,2021,21-Mar,55.624,3,0,0,2,0,,Maricruz
DSCN0398,14,4,Playa Blanca,,arana,,,3,2021,21-Mar,164.722,6,0,0,0,0,,Maricruz
DSCN0399,14,5,Playa Blanca,,arana,,,3,2021,21-Mar,102.352,5,0,0,1,0,,Maricruz
DSCN0400,14,6,Playa Blanca,,arana,,,3,2021,21-Mar,113.203,5,0,0,0,0,,Maricruz
DSCN0401,14,7,Playa Blanca,,arana,,,3,2021,21-Mar,282.787,16,0,1,6,0,,Maricruz
DSCN0373,15,1,Playa Blanca,,arana,,,3,2021,21-Mar,65.644,7,0,0,3,0,,Maricruz
DSCN0374,15,2,Playa Blanca,,arana,,,3,2021,21-Mar,69.952,7,0,0,1,0,,Maricruz
DSCN0375,15,3,Playa Blanca,,arana,,,3,2021,21-Mar,30.432,3,0,0,3,0,,Maricruz
DSCN0376,15,4,Playa Blanca,,arana,,,3,2021,21-Mar,76.52,5,0,0,1,0,,Maricruz
DSCN0377,15,5,Playa Blanca,,arana,,,3,2021,21-Mar,31.109,3,0,0,5,0,,Maricruz
DSCN0378,15,6,Playa Blanca,,arana,,,3,2021,21-Mar,111.719,5,0,1,0,0,,Maricruz
DSCN0379,15,7,Playa Blanca,,arana,,,3,2021,21-Mar,110.593,9,0,1,6,0,,Maricruz
DSCN0779,11,0,Playa Blanca,,arana,,,4,2021,abr-21,NA,NA,NA,NA,NA,NA,Etiqueta de la arana,Maricruz
DSCN0780,11,1,Playa Blanca,,arana,,,4,2021,abr-21,133.835,4,0,3,0,0,,Maricruz
DSCN0781,11,2,Playa Blanca,,arana,,,4,2021,abr-21,147.996,4,0,2,1,0,,Maricruz
DSCN0782,11,3,Playa Blanca,,arana,,,4,2021,abr-21,136.245,3,0,1,1,0,,Maricruz
DSCN0783,11,4,Playa Blanca,,arana,,,4,2021,abr-21,115.204,4,0,2,1,0,,Maricruz
DSCN0784,11,5,Playa Blanca,,arana,,,4,2021,abr-21,187.013,5,0,1,0,0,,Maricruz
DSCN0785,11,6,Playa Blanca,,arana,,,4,2021,abr-21,127.399,4,0,1,2,0,,Maricruz
DSCN0786,11,7,Playa Blanca,,arana,,,4,2021,abr-21,234.884,6,0,1,2,0,La mayoria de corales estaban hacia abajo,Maricruz
DSCN0755,12,0,Playa Blanca,,arana,,,4,2021,abr-21,NA,NA,NA,NA,NA,NA,Etiqueta de la arana,Maricruz
DSCN0756,12,1,Playa Blanca,,arana,,,4,2021,abr-21,191.99,5,0,1,0,0,,Maricruz
DSCN0757,12,2,Playa Blanca,,arana,,,4,2021,abr-21,193.572,5,0,0,0,0,,Maricruz
DSCN0758,12,3,Playa Blanca,,arana,,,4,2021,abr-21,59.894,4,0,0,1,0,,Maricruz
DSCN0759,12,4,Playa Blanca,,arana,,,4,2021,abr-21,59.22,6,0,1,1,0,,Maricruz
DSCN0760,12,5,Playa Blanca,,arana,,,4,2021,abr-21,38.476,4,0,0,3,0,,Maricruz
DSCN0761,12,6,Playa Blanca,,arana,,,4,2021,abr-21,55.953,4,0,2,1,0,,Maricruz
DSCN0762,12,7,Playa Blanca,,arana,,,4,2021,abr-21,294.352,14,0,1,4,0,,Maricruz
DSCN0746,13,0,Playa Blanca,,arana,,,4,2021,abr-21,NA,NA,NA,NA,NA,NA,Etiqueta de la arana,Maricruz
DSCN0747,13,1,Playa Blanca,,arana,,,4,2021,abr-21,139.567,5,0,0,0,0,,Maricruz
DSCN0748,13,2,Playa Blanca,,arana,,,4,2021,abr-21,90.64,6,0,1,2,0,,Maricruz
DSCN0749,13,3,Playa Blanca,,arana,,,4,2021,abr-21,181.765,7,0,0,1,0,,Maricruz
DSCN0750,13,4,Playa Blanca,,arana,,,4,2021,abr-21,160.586,7,0,0,1,0,,Maricruz
DSCN0751,13,5,Playa Blanca,,arana,,,4,2021,abr-21,52.654,3,0,1,2,0,,Maricruz
DSCN0752,13,6,Playa Blanca,,arana,,,4,2021,abr-21,51.4,2,0,0,2,0,,Maricruz
DSCN0754,13,7,Playa Blanca,,arana,,,4,2021,abr-21,416.247,16,0,0,2,0,,Maricruz
DSCN0738,14,0,Playa Blanca,,arana,,,4,2021,abr-21,NA,NA,NA,NA,NA,NA,Etiqueta de la arana,Maricruz
DSCN0739,14,1,Playa Blanca,,arana,,,4,2021,abr-21,104.089,3,0,0,4,0,,Maricruz
DSCN0740,14,2,Playa Blanca,,arana,,,4,2021,abr-21,67.711,4,0,0,3,0,,Maricruz
DSCN0741,14,3,Playa Blanca,,arana,,,4,2021,abr-21,55.934,3,0,1,3,0,No estoy segura si el de la parte inferior izquierda presenta muerte parcial,Maricruz
DSCN0742,14,4,Playa Blanca,,arana,,,4,2021,abr-21,124.106,5,0,0,1,0,,Maricruz
DSCN0743,14,5,Playa Blanca,,arana,,,4,2021,abr-21,99.531,4,0,0,2,0,,Maricruz
DSCN0744,14,6,Playa Blanca,,arana,,,4,2021,abr-21,109.146,4,0,0,1,0,,Maricruz
DSCN0745,14,7,Playa Blanca,,arana,,,4,2021,abr-21,300.178,13,0,0,6,0,,Maricruz
DSCN0738,15,0,Playa Blanca,,arana,,,4,2021,abr-21,NA,NA,NA,NA,NA,NA,Etiqueta de la arana,Maricruz
DSCN0739,15,1,Playa Blanca,,arana,,,4,2021,abr-21,72.301,6,0,0,3,0,,Maricruz
DSCN0740,15,2,Playa Blanca,,arana,,,4,2021,abr-21,85.857,7,0,1,1,0,,Maricruz
DSCN0741,15,3,Playa Blanca,,arana,,,4,2021,abr-21,40.068,3,0,2,3,0,,Maricruz
DSCN0742,15,4,Playa Blanca,,arana,,,4,2021,abr-21,108.685,5,0,2,1,0,,Maricruz
DSCN0743,15,5,Playa Blanca,,arana,,,4,2021,abr-21,22.377,1,0,0,7,0,,Maricruz
DSCN0744,15,6,Playa Blanca,,arana,,,4,2021,abr-21,133.307,5,0,1,0,0,,Maricruz
DSCN0745,15,7,Playa Blanca,,arana,,,4,2021,abr-21,122.211,6,1,1,6,0,,Maricruz
DSCN1392,11,0,Playa Blanca,,arana,,,5,2021,21-May,NA,NA,NA,NA,NA,NA,Etiqueta de la arana,Maricruz
DSCN1393,11,1,Playa Blanca,,arana,,,5,2021,21-May,171.352,4,0,0,0,0,,Maricruz
DSCN1394,11,2,Playa Blanca,,arana,,,5,2021,21-May,180.735,4,0,0,0,0,,Maricruz
DSCN1395,11,3,Playa Blanca,,arana,,,5,2021,21-May,128.48,3,0,0,1,0,,Maricruz
DSCN1396,11,4,Playa Blanca,,arana,,,5,2021,21-May,171.922,5,0,1,0,0,,Maricruz
DSCN1397,11,5,Playa Blanca,,arana,,,5,2021,21-May,184.888,5,0,0,0,0,,Maricruz
DSCN1398,11,6,Playa Blanca,,arana,,,5,2021,21-May,137.188,4,0,0,2,0,,Maricruz
DSCN1399,11,7,Playa Blanca,,arana,,,5,2021,21-May,204.096,7,1,0,4,0,,Maricruz
DSCN1450,12,0,Playa Blanca,,arana,,,5,2021,21-May,NA,NA,NA,NA,NA,NA,Etiqueta de la arana,Maricruz
DSCN1452,12,1,Playa Blanca,,arana,,,5,2021,21-May,204.96,5,0,0,0,0,,Maricruz
DSCN1455,12,2,Playa Blanca,,arana,,,5,2021,21-May,150.214,5,0,1,0,0,No sé si el de la izquierda abajo presenta muerte parcial,Maricruz
DSCN1456,12,3,Playa Blanca,,arana,,,5,2021,21-May,70.943,4,0,0,1,0,,Maricruz
DSCN1457,12,4,Playa Blanca,,arana,,,5,2021,21-May,77.93,6,0,0,0,0,,Maricruz
DSCN1458,12,5,Playa Blanca,,arana,,,5,2021,21-May,43.062,4,1,0,2,0,,Maricruz
DSCN1459,12,6,Playa Blanca,,arana,,,5,2021,21-May,88.703,4,0,1,2,0,,Maricruz
DSCN1460,12,7,Playa Blanca,,arana,,,5,2021,21-May,443.471,13,0,0,6,0,,Maricruz
DSCN1525,13,0,Playa Blanca,,arana,,,5,2021,21-May,NA,NA,NA,NA,NA,NA,Etiqueta de la arana,Maricruz
DSCN1526,13,1,Playa Blanca,,arana,,,5,2021,21-May,189.939,8,0,0,0,0,,Maricruz
DSCN1527,13,2,Playa Blanca,,arana,,,5,2021,21-May,100.592,4,0,1,2,0,,Maricruz
DSCN1528,13,3,Playa Blanca,,arana,,,5,2021,21-May,253.557,7,0,1,1,0,,Maricruz
DSCN1529,13,4,Playa Blanca,,arana,,,5,2021,21-May,195.147,7,0,0,0,0,,Maricruz
DSCN1530,13,5,Playa Blanca,,arana,,,5,2021,21-May,70.973,3,0,0,1,0,,Maricruz
DSCN1531,13,6,Playa Blanca,,arana,,,5,2021,21-May,38.01,1,0,0,2,0,,Maricruz
DSCN1532,13,7,Playa Blanca,,arana,,,5,2021,21-May,NA,NA,NA,NA,NA,NA,Replica de DSCN1533,Maricruz
DSCN1533,13,7,Playa Blanca,,arana,,,5,2021,21-May,578.557,20,0,0,1,0,,Maricruz
DSCN1490,14,0,Playa Blanca,,arana,,,5,2021,21-May,NA,NA,NA,NA,NA,NA,Etiqueta de la arana,Maricruz
DSCN1491,14,1,Playa Blanca,,arana,,,5,2021,21-May,102.917,3,0,0,4,0,,Maricruz
DSCN1492,14,2,Playa Blanca,,arana,,,5,2021,21-May,108.273,6,0,1,1,0,,Maricruz
DSCN1493,14,2,Playa Blanca,,arana,,,5,2021,21-May,NA,NA,NA,NA,NA,NA,Replica de DSCN1492,Maricruz
DSCN1494,14,3,Playa Blanca,,arana,,,5,2021,21-May,55.866,2,0,0,5,0,,Maricruz
DSCN1495,14,4,Playa Blanca,,arana,,,5,2021,21-May,140.552,6,0,1,1,0,,Maricruz
DSCN1496,14,5,Playa Blanca,,arana,,,5,2021,21-May,132.172,4,0,0,2,0,,Maricruz
DSCN1497,14,6,Playa Blanca,,arana,,,5,2021,21-May,148.235,4,0,0,1,0,,Maricruz
DSCN1498,14,7,Playa Blanca,,arana,,,5,2021,21-May,342.209,12,0,1,8,0,,Maricruz
DSCN1534,15,0,Playa Blanca,,arana,,,5,2021,21-May,NA,NA,NA,NA,NA,NA,Etiqueta de la arana,Maricruz
DSCN1537,15,1,Playa Blanca,,arana,,,5,2021,21-May,80.058,6,0,1,4,0,,Maricruz
DSCN1538,15,2,Playa Blanca,,arana,,,5,2021,21-May,109.016,7,0,0,1,0,,Maricruz
DSCN1539,15,3,Playa Blanca,,arana,,,5,2021,21-May,40.507,3,0,0,3,0,,Maricruz
DSCN1540,15,4,Playa Blanca,,arana,,,5,2021,21-May,110.509,4,1,0,0,0,No estoy segura si la unica de la barra de arriba esta muerta o es perdida,Maricruz
DSCN1541,15,5,Playa Blanca,,arana,,,5,2021,21-May,36.356,1,0,0,6,0,,Maricruz
DSCN1542,15,6,Playa Blanca,,arana,,,5,2021,21-May,173.678,5,0,0,1,0,Corales de abajo muy cercanos unos entre otros entonces no se cuantos fragmentos hay,Maricruz
DSCN1543,15,7,Playa Blanca,,arana,,,5,2021,21-May,NA,NA,NA,NA,NA,NA,Replica de DSCN1544,Maricruz
DSCN1544,15,7,Playa Blanca,,arana,,,5,2021,21-May,151.226,6,0,0,6,0,Arana un poco borrosa en la parte derecha,Maricruz
DSCN7913,6,1,Playa Blanca,,arana,,,12,2020,dic-20,51.931,6,0,0,0,0,,Randall
DSCN7914,6,2,Playa Blanca,,arana,,,12,2020,dic-20,29.756,7,0,0,0,0,,Randall
DSCN7915,6,3,Playa Blanca,,arana,,,12,2020,dic-20,67.02,6,0,0,0,0,,Randall
DSCN7916,6,4,Playa Blanca,,arana,,,12,2020,dic-20,52.415,6,0,0,0,0,,Randall
DSCN7917,6,5,Playa Blanca,,arana,,,12,2020,dic-20,45.497,6,0,0,0,3,,Randall
DSCN7918,6,6,Playa Blanca,,arana,,,12,2020,dic-20,32.911,5,1,0,1,0,uno muy pequeño y lleno de alga,Randall
DSCN7919,6,7,Playa Blanca,,arana,,,12,2020,dic-20,146.258,14,0,0,0,2,,Randall
DSCN7970,7,1,Playa Blanca,,arana,,,12,2020,dic-20,71.878,6,0,0,0,1,,Randall
DSCN7971,7,2,Playa Blanca,,arana,,,12,2020,dic-20,35.901,5,0,0,0,1,,Randall
DSCN7972,7,3,Playa Blanca,,arana,,,12,2020,dic-20,25.412,4,0,0,1,0,,Randall
